OrderID,Date,CustomerID,Product,Quantity,UnitPrice,ShippingAddress,TrackingNumber,ItemsInCart,CouponCode,TotalPrice,OrderYear,OrderMonth,OrderDayOfWeek,AvgItemPrice,HasCoupon,CartUtilization,PaymentMethod_Cash,PaymentMethod_Credit Card,PaymentMethod_Debit Card,PaymentMethod_Gift Card,PaymentMethod_Online,OrderStatus_Cancelled,OrderStatus_Delivered,OrderStatus_Pending,OrderStatus_Returned,OrderStatus_Shipped,ReferralSource_Email,ReferralSource_Facebook,ReferralSource_Google,ReferralSource_Instagram,ReferralSource_Referral
ORD200544,2024-03-10,C48713,Printer,5,31.96,373 Main St,TRK96334419,5,FREESHIP,159.8,2024,3,Sunday,31.96,1,1.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
ORD200545,2023-12-19,C74138,Monitor,2,98.47,964 Main St,TRK74091695,3,NoCoupon,196.94,2023,12,Tuesday,98.47,0,0.6666666666666666,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
ORD200546,2024-03-01,C82399,Monitor,1,158.68,928 Main St,TRK77177284,6,WINTER15,158.68,2024,3,Friday,158.68,1,0.16666666666666666,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
ORD200547,2023-08-20,C40427,Phone,1,613.98,411 Main St,TRK25392280,4,FREESHIP,613.98,2023,8,Sunday,613.98,1,0.25,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False
ORD200548,2024-01-05,C17103,Printer,3,426.12,922 Main St,TRK64398650,5,WINTER15,1278.36,2024,1,Friday,426.11999999999995,1,0.6,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
ORD200549,2025-02-25,C34266,Monitor,4,629.88,550 Main St,TRK56378197,8,WINTER15,2519.52,2025,2,Tuesday,629.88,1,0.5,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
ORD200550,2023-10-29,C97485,Laptop,4,228.91,573 Main St,TRK81794737,4,FREESHIP,915.64,2023,10,Sunday,228.91,1,1.0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
ORD200551,2023-05-18,C23947,Laptop,1,120.98,353 Main St,TRK74812710,6,WINTER15,120.98,2023,5,Thursday,120.98,1,0.16666666666666666,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
ORD200552,2023-09-30,C21665,Chair,4,425.18,560 Main St,TRK29890761,8,WINTER15,1700.72,2023,9,Saturday,425.18,1,0.5,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
ORD200553,2023-08-23,C82550,Phone,2,333.83,828 Main St,TRK74103758,4,FREESHIP,667.66,2023,8,Wednesday,333.83,1,0.5,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
ORD200554,2025-05-30,C61943,Laptop,2,492.9,610 Main St,TRK66126496,5,FREESHIP,985.8,2025,5,Friday,492.9,1,0.4,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
ORD200555,2023-01-07,C88933,Tablet,1,92.04,333 Main St,TRK89306964,2,NoCoupon,92.04,2023,1,Saturday,92.04,0,0.5,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
ORD200556,2023-01-28,C30923,Laptop,1,654.27,932 Main St,TRK82609328,2,SAVE10,654.27,2023,1,Saturday,654.27,1,0.5,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
ORD200557,2023-06-29,C56969,Tablet,1,56.2,130 Main St,TRK40719215,1,WINTER15,56.2,2023,6,Thursday,56.2,1,1.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
ORD200558,2024-07-16,C76766,Phone,4,628.12,485 Main St,TRK32052962,6,WINTER15,2512.48,2024,7,Tuesday,628.12,1,0.6666666666666666,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
ORD200559,2024-04-15,C22981,Desk,3,157.4,454 Main St,TRK10115285,7,WINTER15,472.2,2024,4,Monday,157.4,1,0.42857142857142855,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
ORD200560,2023-01-31,C33634,Monitor,4,588.85,524 Main St,TRK93168008,7,NoCoupon,2355.4,2023,1,Tuesday,588.85,0,0.5714285714285714,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
ORD200561,2023-01-31,C96822,Printer,2,494.78,198 Main St,TRK89180077,2,NoCoupon,989.56,2023,1,Tuesday,494.78,0,1.0,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
ORD200562,2023-10-06,C76675,Laptop,3,663.93,922 Main St,TRK28043915,6,FREESHIP,1991.79,2023,10,Friday,663.93,1,0.5,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
ORD200563,2023-12-12,C12039,Laptop,1,132.68,844 Main St,TRK68645763,1,SAVE10,132.68,2023,12,Tuesday,132.68,1,1.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
ORD200564,2025-04-08,C93309,Desk,5,364.28,734 Main St,TRK99446987,5,WINTER15,1821.4,2025,4,Tuesday,364.28000000000003,1,1.0,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
ORD200565,2023-05-14,C62042,Tablet,5,307.98,214 Main St,TRK42605492,10,NoCoupon,1539.9,2023,5,Sunday,307.98,0,0.5,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
ORD200566,2024-04-18,C83223,Phone,4,162.71,167 Main St,TRK54339083,7,FREESHIP,650.84,2024,4,Thursday,162.71,1,0.5714285714285714,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
ORD200567,2024-09-30,C92575,Chair,5,492.94,153 Main St,TRK53579227,10,FREESHIP,2464.7,2024,9,Monday,492.93999999999994,1,0.5,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
ORD200568,2023-03-10,C29072,Laptop,2,343.99,312 Main St,TRK72334047,4,NoCoupon,687.98,2023,3,Friday,343.99,0,0.5,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
ORD200569,2025-03-22,C25783,Desk,5,250.68,672 Main St,TRK13289741,8,SAVE10,1253.4,2025,3,Saturday,250.68,1,0.625,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
ORD200570,2024-12-27,C63727,Desk,2,362.14,122 Main St,TRK13611021,2,SAVE10,724.28,2024,12,Friday,362.14,1,1.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
ORD200571,2024-11-23,C42365,Tablet,1,214.08,867 Main St,TRK39563288,2,WINTER15,214.08,2024,11,Saturday,214.08,1,0.5,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
ORD200572,2023-11-11,C27438,Printer,1,70.32,341 Main St,TRK69125497,4,WINTER15,70.32,2023,11,Saturday,70.32,1,0.25,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
ORD200573,2023-01-25,C13205,Chair,5,421.42,522 Main St,TRK30686578,7,NoCoupon,2107.1,2023,1,Wednesday,421.41999999999996,0,0.7142857142857143,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
ORD200574,2024-01-24,C29685,Chair,5,384.69,275 Main St,TRK97733212,6,FREESHIP,1923.45,2024,1,Wednesday,384.69,1,0.8333333333333334,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
ORD200575,2023-06-07,C74005,Chair,5,448.15,528 Main St,TRK61640534,7,SAVE10,2240.75,2023,6,Wednesday,448.15,1,0.7142857142857143,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
ORD200576,2024-05-29,C14457,Laptop,5,79.08,747 Main St,TRK42517811,8,NoCoupon,395.4,2024,5,Wednesday,79.08,0,0.625,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
ORD200577,2023-01-22,C77046,Tablet,4,185.41,967 Main St,TRK44401497,9,WINTER15,741.64,2023,1,Sunday,185.41,1,0.4444444444444444,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
ORD200578,2024-10-10,C50415,Monitor,5,566.07,587 Main St,TRK41345634,6,SAVE10,2830.35,2024,10,Thursday,566.0699999999999,1,0.8333333333333334,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
ORD200579,2023-06-04,C73999,Tablet,2,187.88,413 Main St,TRK67919507,4,WINTER15,375.76,2023,6,Sunday,187.88,1,0.5,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
ORD200580,2023-11-14,C71076,Monitor,2,255.99,340 Main St,TRK65148292,4,SAVE10,511.98,2023,11,Tuesday,255.99,1,0.5,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
ORD200581,2024-11-11,C44674,Laptop,1,627.34,942 Main St,TRK87158684,1,NoCoupon,627.34,2024,11,Monday,627.34,0,1.0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
ORD200582,2024-02-19,C15228,Tablet,3,474.14,558 Main St,TRK33860620,8,WINTER15,1422.42,2024,2,Monday,474.14000000000004,1,0.375,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
ORD200583,2025-06-15,C27072,Chair,3,154.37,996 Main St,TRK29750379,4,NoCoupon,463.11,2025,6,Sunday,154.37,0,0.75,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
ORD200584,2025-03-21,C15257,Chair,4,145.05,626 Main St,TRK28779938,6,SAVE10,580.2,2025,3,Friday,145.05,1,0.6666666666666666,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
ORD200585,2023-08-20,C91486,Tablet,4,67.08,907 Main St,TRK79617136,8,WINTER15,268.32,2023,8,Sunday,67.08,1,0.5,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
ORD200586,2024-11-10,C17389,Monitor,1,522.08,905 Main St,TRK98857880,5,FREESHIP,522.08,2024,11,Sunday,522.08,1,0.2,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
ORD200587,2023-06-12,C18820,Monitor,5,514.6,347 Main St,TRK91547425,10,FREESHIP,2573.0,2023,6,Monday,514.6,1,0.5,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
ORD200588,2024-12-10,C61849,Monitor,4,577.82,811 Main St,TRK47613918,9,NoCoupon,2311.28,2024,12,Tuesday,577.82,0,0.4444444444444444,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
ORD200589,2025-02-10,C84041,Laptop,2,500.8,900 Main St,TRK84920444,3,FREESHIP,1001.6,2025,2,Monday,500.8,1,0.6666666666666666,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
ORD200590,2023-09-10,C55757,Printer,2,461.13,175 Main St,TRK27356242,4,NoCoupon,922.26,2023,9,Sunday,461.13,0,0.5,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
ORD200591,2024-11-18,C18187,Laptop,1,605.28,470 Main St,TRK50528185,3,FREESHIP,605.28,2024,11,Monday,605.28,1,0.3333333333333333,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
ORD200592,2024-04-23,C42306,Phone,3,204.27,938 Main St,TRK15499648,4,NoCoupon,612.8100000000001,2024,4,Tuesday,204.27,0,0.75,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
ORD200593,2023-08-02,C51024,Monitor,1,489.8,636 Main St,TRK31375086,4,FREESHIP,489.8,2023,8,Wednesday,489.8,1,0.25,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
ORD200594,2024-02-21,C40140,Phone,5,72.64,598 Main St,TRK12671989,7,NoCoupon,363.2,2024,2,Wednesday,72.64,0,0.7142857142857143,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
ORD200595,2025-01-10,C72596,Printer,2,385.16,491 Main St,TRK83870446,7,SAVE10,770.32,2025,1,Friday,385.16,1,0.2857142857142857,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
ORD200596,2023-06-12,C91805,Desk,3,606.41,653 Main St,TRK34504030,7,FREESHIP,1819.23,2023,6,Monday,606.41,1,0.42857142857142855,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
ORD200597,2024-11-25,C40538,Desk,2,211.82,700 Main St,TRK29821356,4,WINTER15,423.64,2024,11,Monday,211.82,1,0.5,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
ORD200598,2024-04-26,C60329,Desk,5,495.35,826 Main St,TRK59069987,5,NoCoupon,2476.75,2024,4,Friday,495.35,0,1.0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
ORD200599,2023-06-30,C28740,Chair,3,556.99,123 Main St,TRK33642221,4,FREESHIP,1670.97,2023,6,Friday,556.99,1,0.75,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False
ORD200600,2023-05-26,C87051,Printer,1,72.31,460 Main St,TRK82056333,1,FREESHIP,72.31,2023,5,Friday,72.31,1,1.0,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
ORD200601,2023-10-02,C12479,Monitor,5,24.82,529 Main St,TRK73935314,10,NoCoupon,124.1,2023,10,Monday,24.82,0,0.5,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
ORD200602,2024-03-05,C35852,Tablet,4,26.04,982 Main St,TRK64660134,5,SAVE10,104.16,2024,3,Tuesday,26.04,1,0.8,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
ORD200603,2024-10-04,C26223,Tablet,1,657.07,800 Main St,TRK50900547,4,SAVE10,657.07,2024,10,Friday,657.07,1,0.25,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
ORD200604,2025-06-22,C99214,Chair,3,32.62,252 Main St,TRK81368481,6,NoCoupon,97.85999999999999,2025,6,Sunday,32.62,0,0.5,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
ORD200605,2024-05-10,C49605,Monitor,2,228.91,892 Main St,TRK95620066,4,SAVE10,457.82,2024,5,Friday,228.91,1,0.5,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
ORD200606,2024-11-06,C85018,Laptop,3,274.75,783 Main St,TRK54128886,3,SAVE10,824.25,2024,11,Wednesday,274.75,1,1.0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
ORD200607,2025-05-31,C96434,Printer,4,634.05,282 Main St,TRK56730647,6,SAVE10,2536.2,2025,5,Saturday,634.05,1,0.6666666666666666,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
ORD200608,2024-07-24,C32956,Laptop,5,543.16,788 Main St,TRK73140103,6,SAVE10,2715.8,2024,7,Wednesday,543.1600000000001,1,0.8333333333333334,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
ORD200609,2025-01-27,C41137,Chair,3,449.13,809 Main St,TRK52732162,5,WINTER15,1347.39,2025,1,Monday,449.13000000000005,1,0.6,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
ORD200610,2024-06-16,C60361,Desk,5,389.62,623 Main St,TRK83566924,7,FREESHIP,1948.1,2024,6,Sunday,389.62,1,0.7142857142857143,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
ORD200611,2023-04-21,C36688,Desk,1,305.17,700 Main St,TRK35720426,3,WINTER15,305.17,2023,4,Friday,305.17,1,0.3333333333333333,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
ORD200612,2023-06-02,C51811,Chair,3,445.12,339 Main St,TRK82377939,8,NoCoupon,1335.36,2023,6,Friday,445.11999999999995,0,0.375,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
ORD200613,2024-12-19,C62405,Laptop,2,230.36,154 Main St,TRK14721763,4,WINTER15,460.72,2024,12,Thursday,230.36,1,0.5,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
ORD200614,2024-03-08,C77363,Phone,1,96.81,807 Main St,TRK12439827,3,NoCoupon,96.81,2024,3,Friday,96.81,0,0.3333333333333333,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
ORD200615,2025-03-07,C97218,Monitor,5,460.14,252 Main St,TRK52632065,10,WINTER15,2300.7,2025,3,Friday,460.14,1,0.5,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
ORD200616,2024-10-17,C43919,Tablet,3,601.6,984 Main St,TRK73113192,7,SAVE10,1804.8,2024,10,Thursday,601.6,1,0.42857142857142855,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
ORD200617,2024-02-08,C57093,Tablet,3,184.47,834 Main St,TRK75469057,4,NoCoupon,553.41,2024,2,Thursday,184.47,0,0.75,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True
ORD200618,2024-09-03,C50565,Tablet,1,411.34,399 Main St,TRK97981418,5,NoCoupon,411.34,2024,9,Tuesday,411.34,0,0.2,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
ORD200619,2024-07-16,C38845,Laptop,1,532.89,764 Main St,TRK47637374,2,NoCoupon,532.89,2024,7,Tuesday,532.89,0,0.5,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
ORD200620,2024-03-27,C84834,Tablet,3,136.34,866 Main St,TRK90136001,8,SAVE10,409.02,2024,3,Wednesday,136.34,1,0.375,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
ORD200621,2023-10-22,C37455,Phone,5,476.01,146 Main St,TRK82685594,7,WINTER15,2380.05,2023,10,Sunday,476.01000000000005,1,0.7142857142857143,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
ORD200622,2024-11-02,C27078,Desk,5,236.38,128 Main St,TRK89314307,7,NoCoupon,1181.9,2024,11,Saturday,236.38000000000002,0,0.7142857142857143,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
ORD200623,2023-06-16,C91941,Printer,3,396.0,269 Main St,TRK21330732,4,FREESHIP,1188.0,2023,6,Friday,396.0,1,0.75,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
ORD200624,2024-01-16,C25967,Tablet,5,341.96,747 Main St,TRK88559278,6,NoCoupon,1709.8,2024,1,Tuesday,341.96,0,0.8333333333333334,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
ORD200625,2023-09-24,C22123,Tablet,1,672.89,519 Main St,TRK43250279,1,WINTER15,672.89,2023,9,Sunday,672.89,1,1.0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
ORD200626,2024-03-01,C45671,Tablet,2,657.48,769 Main St,TRK18179773,5,SAVE10,1314.96,2024,3,Friday,657.48,1,0.4,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
ORD200627,2023-08-06,C53334,Chair,3,498.68,879 Main St,TRK31724421,4,FREESHIP,1496.04,2023,8,Sunday,498.68,1,0.75,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
ORD200628,2023-03-26,C18717,Printer,5,558.63,861 Main St,TRK58568806,8,FREESHIP,2793.15,2023,3,Sunday,558.63,1,0.625,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
ORD200629,2023-07-07,C50137,Phone,3,19.73,840 Main St,TRK91836131,3,NoCoupon,59.19,2023,7,Friday,19.73,0,1.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
ORD200630,2023-06-23,C51481,Monitor,5,248.84,140 Main St,TRK33437701,10,NoCoupon,1244.2,2023,6,Friday,248.84,0,0.5,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
ORD200631,2024-08-31,C99128,Chair,3,46.11,360 Main St,TRK32426808,5,WINTER15,138.33,2024,8,Saturday,46.11000000000001,1,0.6,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
ORD200632,2023-05-02,C67260,Laptop,5,678.16,463 Main St,TRK38229104,7,WINTER15,3330.4075,2023,5,Tuesday,666.0815,1,0.7142857142857143,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False
ORD200633,2024-04-10,C79533,Laptop,5,601.72,921 Main St,TRK54711422,5,WINTER15,3008.6,2024,4,Wednesday,601.72,1,1.0,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
ORD200634,2024-04-25,C66906,Printer,2,259.32,117 Main St,TRK31633755,2,WINTER15,518.64,2024,4,Thursday,259.32,1,1.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
ORD200635,2023-12-13,C12818,Chair,3,63.68,434 Main St,TRK40879983,6,NoCoupon,191.04,2023,12,Wednesday,63.68,0,0.5,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
ORD200636,2023-10-05,C60384,Laptop,4,371.07,336 Main St,TRK92080037,7,WINTER15,1484.28,2023,10,Thursday,371.07,1,0.5714285714285714,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
ORD200637,2024-09-29,C92294,Chair,4,306.35,784 Main St,TRK23585765,7,WINTER15,1225.4,2024,9,Sunday,306.35,1,0.5714285714285714,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
ORD200638,2023-10-15,C66840,Tablet,4,578.27,547 Main St,TRK76929637,9,WINTER15,2313.08,2023,10,Sunday,578.27,1,0.4444444444444444,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
ORD200639,2023-01-20,C22534,Chair,1,529.19,391 Main St,TRK17415798,5,NoCoupon,529.19,2023,1,Friday,529.19,0,0.2,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
ORD200640,2024-02-27,C46509,Chair,2,587.49,647 Main St,TRK24241664,6,SAVE10,1174.98,2024,2,Tuesday,587.49,1,0.3333333333333333,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
ORD200641,2024-06-30,C71680,Printer,4,567.57,814 Main St,TRK47386650,9,WINTER15,2270.28,2024,6,Sunday,567.57,1,0.4444444444444444,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
ORD200642,2024-04-29,C15063,Chair,5,85.22,527 Main St,TRK10329390,7,FREESHIP,426.1,2024,4,Monday,85.22,1,0.7142857142857143,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
ORD200643,2024-08-26,C77122,Laptop,1,438.37,647 Main St,TRK75814880,4,SAVE10,438.37,2024,8,Monday,438.37,1,0.25,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
ORD200644,2023-11-15,C86524,Chair,2,366.23,961 Main St,TRK62490506,2,WINTER15,732.46,2023,11,Wednesday,366.23,1,1.0,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
ORD200645,2023-01-02,C82990,Laptop,2,150.05,727 Main St,TRK68574801,4,SAVE10,300.1,2023,1,Monday,150.05,1,0.5,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
ORD200646,2023-10-27,C98761,Chair,4,498.51,804 Main St,TRK43262630,4,SAVE10,1994.04,2023,10,Friday,498.51,1,1.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
ORD200647,2025-04-24,C54409,Desk,3,339.39,667 Main St,TRK67671316,7,FREESHIP,1018.17,2025,4,Thursday,339.39,1,0.42857142857142855,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
ORD200648,2025-01-18,C89674,Monitor,2,575.83,182 Main St,TRK45902512,3,WINTER15,1151.66,2025,1,Saturday,575.83,1,0.6666666666666666,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
ORD200649,2023-12-23,C45899,Monitor,2,642.98,153 Main St,TRK32932093,7,FREESHIP,1285.96,2023,12,Saturday,642.98,1,0.2857142857142857,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
ORD200650,2023-05-18,C74499,Desk,2,372.23,518 Main St,TRK93767278,7,SAVE10,744.46,2023,5,Thursday,372.23,1,0.2857142857142857,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
ORD200651,2024-11-12,C81192,Chair,3,646.34,429 Main St,TRK76931118,5,NoCoupon,1939.02,2024,11,Tuesday,646.34,0,0.6,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
ORD200652,2024-06-05,C71473,Chair,5,341.84,328 Main St,TRK94857335,8,FREESHIP,1709.2,2024,6,Wednesday,341.84000000000003,1,0.625,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
ORD200653,2024-02-25,C59338,Printer,3,690.3,747 Main St,TRK12902764,6,WINTER15,2070.9,2024,2,Sunday,690.3000000000001,1,0.5,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
ORD200654,2023-06-12,C62661,Tablet,3,382.37,863 Main St,TRK25748100,8,NoCoupon,1147.11,2023,6,Monday,382.36999999999995,0,0.375,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
ORD200655,2023-03-14,C22101,Chair,2,132.6,262 Main St,TRK70711522,4,WINTER15,265.2,2023,3,Tuesday,132.6,1,0.5,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
ORD200656,2024-01-18,C51404,Monitor,2,189.06,835 Main St,TRK85682500,7,SAVE10,378.12,2024,1,Thursday,189.06,1,0.2857142857142857,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
ORD200657,2023-12-24,C19384,Tablet,4,87.79,532 Main St,TRK33207064,6,FREESHIP,351.16,2023,12,Sunday,87.79,1,0.6666666666666666,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
ORD200658,2025-04-18,C86864,Printer,2,46.36,670 Main St,TRK15323191,4,SAVE10,92.72,2025,4,Friday,46.36,1,0.5,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
ORD200659,2024-10-26,C24301,Phone,2,642.04,964 Main St,TRK55000075,4,WINTER15,1284.08,2024,10,Saturday,642.04,1,0.5,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
ORD200660,2024-10-19,C43842,Chair,2,651.57,933 Main St,TRK54084424,7,WINTER15,1303.14,2024,10,Saturday,651.57,1,0.2857142857142857,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
ORD200661,2025-02-28,C63657,Tablet,3,424.89,116 Main St,TRK86378984,6,FREESHIP,1274.67,2025,2,Friday,424.89000000000004,1,0.5,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
ORD200662,2023-01-28,C98332,Laptop,3,438.89,985 Main St,TRK85744797,3,NoCoupon,1316.67,2023,1,Saturday,438.89000000000004,0,1.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
ORD200663,2024-04-15,C59774,Monitor,1,72.6,941 Main St,TRK87635135,6,FREESHIP,72.6,2024,4,Monday,72.6,1,0.16666666666666666,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
ORD200664,2024-12-19,C14847,Laptop,4,194.75,188 Main St,TRK46492755,5,NoCoupon,779.0,2024,12,Thursday,194.75,0,0.8,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
ORD200665,2023-05-02,C83653,Tablet,4,231.26,253 Main St,TRK32619935,6,WINTER15,925.04,2023,5,Tuesday,231.26,1,0.6666666666666666,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
ORD200666,2024-08-31,C35711,Monitor,4,327.12,788 Main St,TRK45281495,4,NoCoupon,1308.48,2024,8,Saturday,327.12,0,1.0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
ORD200667,2023-05-03,C10477,Laptop,1,466.42,172 Main St,TRK41505339,5,SAVE10,466.42,2023,5,Wednesday,466.42,1,0.2,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
ORD200668,2024-07-05,C61257,Monitor,2,253.67,981 Main St,TRK25226070,3,WINTER15,507.34,2024,7,Friday,253.67,1,0.6666666666666666,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
ORD200669,2023-02-05,C60547,Desk,1,257.0,812 Main St,TRK65694249,5,NoCoupon,257.0,2023,2,Sunday,257.0,0,0.2,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
ORD200670,2024-04-18,C14576,Desk,4,539.2,747 Main St,TRK21637540,8,FREESHIP,2156.8,2024,4,Thursday,539.2,1,0.5,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
ORD200671,2023-06-15,C49282,Chair,5,50.74,737 Main St,TRK88653901,7,WINTER15,253.7,2023,6,Thursday,50.739999999999995,1,0.7142857142857143,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
ORD200672,2023-05-09,C14017,Phone,2,624.16,984 Main St,TRK71009446,2,SAVE10,1248.32,2023,5,Tuesday,624.16,1,1.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
